Unnamed: 0,reward_avg_slowdowns_avg_makespans,reward_avg_slowdowns_tictoc,reward_avg_slowdowns_avg_completions,reward_avg_slowdowns_avg_slowdowns,reward_avg_slowdowns_total_rewards,reward_avg_slowdowns_avg_rewards
0,651.3333333333334,52.7826611995697,154.8014805066368,3.072978414188078,-305.69454032301985,-0.06273230870572949
1,651.9166666666666,54.71394920349121,154.7701184994684,3.0549747150959554,-332.08362800500424,-0.06809178347447288
2,650.9166666666666,53.04881453514099,152.8794374958841,2.9821425945340025,-303.6074867483627,-0.06232960105694164
3,650.25,57.34386563301086,153.3086489654182,3.004833308560695,-301.1521599656023,-0.061774802044226126
4,651.0833333333334,54.387540102005005,154.0935952019773,3.0194735085645914,-307.0944827741491,-0.06299374005623573
5,651.5833333333334,56.305344820022576,155.73338014821388,3.0696810382334867,0.0,0.0
6,651.1666666666666,65.26889896392822,153.11510057832137,2.9978756514764435,-309.0343297066466,-0.06348281218295945
7,651.3333333333334,55.1401002407074,152.58642674319597,2.9858856325357603,-311.7173359315911,-0.06399452595598255
8,650.5,57.20045280456543,153.20381025574076,3.00059830497311,-314.90835301718965,-0.06462309727420269
9,651.5,63.11737513542175,151.50309340986263,2.955987737861129,-299.89266104880716,-0.06155432287537092
10,652.0,57.772666215896606,151.1796167073537,2.9394845227380064,-303.8860538656145,-0.062361184868790165
11,653.4166666666666,56.220892906188965,151.3624124062784,2.949889076005892,-305.12219776730063,-0.062614856919208
12,652.9166666666666,55.39169073104858,150.00040523781962,2.916943429343944,-321.9853744940338,-0.06610251991255058
13,653.0833333333334,57.461845874786384,149.6213729797551,2.892116607571585,-291.4811897406252,-0.059815552994177124
14,653.1666666666666,56.30676436424256,149.9475378543071,2.902735517706123,0.0,0.0
15,653.75,55.53113865852356,147.85345183280168,2.8502599423720087,-302.33767535163287,-0.062017984687514426
16,656.3333333333334,54.38320994377136,147.87495720914578,2.8471400950156998,-294.5906424385832,-0.0604784730935297
17,652.5833333333334,54.24730801582336,149.04431204785547,2.8805426041053592,-299.04908919709237,-0.06133082223074085
18,652.6666666666666,56.421881675720215,151.12495720914578,2.9304671707578502,0.0,0.0
19,653.8333333333334,56.293383359909065,150.1357098973178,2.9132328188192567,-294.3544613748328,-0.0604051839472261
20,651.0833333333334,56.79851222038269,150.58373857115296,2.9117600420017893,-290.32539619138834,-0.05955392742387454
21,651.8333333333334,56.862820863723755,151.77728695824973,2.9335083319019013,-289.06918769988783,-0.05925977607623776
22,653.4166666666666,56.66923713684082,153.6751364206153,2.9900023180248483,0.0,0.0
23,651.75,56.84018063545227,153.2674303274254,2.9909718800320317,-304.1616444154605,-0.062392132187786775
24,650.25,57.302040815353394,153.60614000484472,2.9885156008222373,-307.58721042321565,-0.06319852279088052
25,650.5833333333334,56.24015426635742,153.62316509445048,3.0013153564830883,-312.26918156154875,-0.0640552167305741
26,650.75,58.04649567604065,155.25309340986266,3.0419206584130154,-307.05570456858607,-0.06302456990324018
27,650.4166666666666,58.325133562088006,153.39467047079452,2.9768420795122243,-319.0560771717197,-0.06555497784502151
28,650.8333333333334,57.785778760910034,151.18947333817806,2.932157067536629,-307.3594008210706,-0.06309985646090548
29,652.25,55.559592723846436,151.1796167073537,2.9260850700325,-302.38545125610256,-0.062078721259721324
30,654.6666666666666,58.06608438491821,147.71635505860814,2.8317911320553844,-291.17971322896096,-0.05977822074090763
31,656.0,57.07685971260071,147.9717314026942,2.8341154731196148,-294.1985212502654,-0.06028658222341505
32,652.4166666666666,56.15872025489807,148.2665342700777,2.844286257607642,-292.19514109377684,-0.05991288519454108
33,652.75,57.996248960495,148.77728695824973,2.863200589231491,-299.2313872791044,-0.061431202479799725
34,654.0,57.58830165863037,148.96456294391282,2.8701262761624524,-301.2393741294988,-0.061767351677157835
35,651.6666666666666,57.84499216079712,148.54700021989848,2.8656796656678893,-295.4640042390048,-0.06055831199815635
36,651.5,54.87165307998657,148.22710774678018,2.849502491644067,0.0,0.0
37,652.5,58.382636308670044,149.56492136685188,2.8845827778018123,-294.5206347572422,-0.06043928478498711
38,651.5,58.204398393630974,149.95112208369778,2.8953425699648485,0.0,0.0
39,651.75,56.441919803619385,149.10793211954,2.8832819203284203,-296.41588602485314,-0.06087818566951182
40,651.75,56.59661817550659,151.7244195747372,2.9416157403073906,0.0,0.0
41,650.75,57.780774354934685,151.58015434176227,2.961870709359171,-311.950048431935,-0.06398975352449947
42,651.1666666666666,58.9969654083252,151.2566776392533,2.9290548973949235,-297.2780488403892,-0.06101766191305196
43,651.6666666666666,54.3840434551239,149.10703606219238,2.8939083533628733,-311.90133771643895,-0.06404544922308808
44,652.1666666666666,56.72585487365723,150.64108624140385,2.920721565235052,-314.434069999209,-0.06448606849860726
45,652.0,56.54149270057678,151.0219106141637,2.9410406325728955,-310.03738616141743,-0.06363657351424824
46,652.25,56.18703484535217,149.74950918047196,2.9048920637840148,-298.31831834285737,-0.06126890908664149
47,654.75,56.57907366752625,150.4860683202569,2.9215566941797166,-297.9194264096305,-0.06119955349417225
48,652.3333333333334,56.01030254364014,151.39825470018522,2.9282400862669973,-314.7119695816517,-0.06458279695909126
49,655.0,56.10610914230347,149.81312925215653,2.901945908009317,-301.8613211906689,-0.06189487824290935
50,653.9166666666666,54.08793592453003,150.14556652814218,2.897084792851152,-308.599444390539,-0.06328946767648462
51,653.1666666666666,56.36167311668396,150.22531563208486,2.9113046699666563,-309.9161291538652,-0.06357253931361337
52,654.0,54.25395488739014,149.1581113310096,2.8891291548195106,-300.13403759279174,-0.06157858793450795
53,654.4166666666666,54.33260583877564,148.32746616971926,2.863941913259449,-299.9514350227517,-0.0615284994918465
54,655.0833333333334,54.69640946388245,147.4860683202569,2.8359343005351834,-305.91426608878726,-0.06268734960835805
55,655.75,56.65140557289124,145.8633084636261,2.7883412431647794,-287.8727766515517,-0.05909931772768461
56,656.6666666666666,58.369624376297,145.3283622270669,2.768357522036544,0.0,0.0
57,655.3333333333334,54.26628756523132,147.181408822049,2.8066422436594287,-279.64384122687426,-0.05738638235724897
58,652.1666666666666,54.71260142326355,147.69932996900243,2.823712098345317,-286.0576908511768,-0.05869053977250242
59,651.75,54.23374009132385,149.74771706577658,2.885199911816344,-299.9680363221492,-0.061595079326930015
60,652.3333333333334,59.03303599357605,149.8211937682856,2.892115224128375,-307.75974548142517,-0.06313020420131799
61,652.5833333333334,56.85257697105408,148.25130129516728,2.8485966270093286,-295.2181480965313,-0.06060729790526202
62,649.0833333333334,56.2320601940155,148.9421615102211,2.866306203903996,-290.62525613015134,-0.05968890041695449
63,649.3333333333334,56.533260107040405,148.93947333817803,2.857230160878716,-287.2436208313723,-0.0589701541431682
64,649.5833333333334,56.538954496383674,148.7566776392533,2.8571049052934754,-289.60625864626275,-0.059442992332976764
65,648.75,54.462124824523926,147.41976007652931,2.81895529965055,-281.0070406354513,-0.057689805098635034
66,651.25,54.01844716072082,146.07477799767625,2.7766536856562207,-278.0324984722879,-0.05704400871405167
67,650.5833333333334,56.837578296661384,146.4107995030526,2.783305821617574,-284.784790487937,-0.05845336422166195
68,650.25,59.24279499053955,147.44843391165475,2.820625629595865,-282.0682084710128,-0.05788389256536279
69,648.8333333333334,56.517059087753296,148.67603247796302,2.8517521864509607,0.0,0.0
70,649.5,56.45650267601013,150.02280667151138,2.879346321096941,-294.038490164012,-0.060439566323537926
71,650.0833333333334,56.46614480018616,149.32836222706698,2.868592277609056,-301.12081757807135,-0.061857193421953865
72,650.8333333333334,57.04488778114319,149.85524394749703,2.8893025614131718,-295.3389115590332,-0.0606196452296866
73,649.8333333333334,56.643685102462776,150.74144466434294,2.9091582993174856,-299.1476702323552,-0.061426626331079086
74,651.8333333333334,57.269805669784546,150.39825470018522,2.901118028638632,-297.9751690436236,-0.06117330507978312
75,651.3333333333334,54.234890937805176,150.14646258548987,2.8966119150828766,-294.8703458224436,-0.060511049830175176
76,649.9166666666666,57.025303602218635,150.21097871452216,2.912227486909144,-301.90764847779894,-0.062031569442736585
77,649.4166666666666,57.04005026817322,150.75219735251497,2.9163485400201434,-295.23339362898565,-0.06061042776205824
78,651.0,57.84031867980957,150.68320093674436,2.9175052557521437,-300.0751708378043,-0.06159178383370367
79,651.8333333333334,54.508767366409295,151.50130129516728,2.9453676230057115,-300.5923351665991,-0.061672616981247264
80,651.1666666666666,59.423849821090705,152.1518389295759,2.9712833368946447,-299.6774899447365,-0.061522785864244825
81,649.9166666666666,56.92196226119995,153.1545271016189,2.9895981750113023,0.0,0.0
82,650.8333333333334,54.58226370811462,153.2674303274254,3.001808574499908,-309.47685787422586,-0.06352152255218102
83,650.5833333333334,56.733328342437744,153.9941328363859,3.0250102517996997,-325.1752273792032,-0.06678480743052027
84,650.0,54.54339122772217,153.9475378543071,3.030250924050359,-302.8099379439785,-0.06220417788495861
85,650.75,58.58465790748596,153.17065613387697,3.0043490636012176,-307.67711721214073,-0.06320400928762135
86,650.75,58.572549104690545,153.62316509445048,3.0294554081483884,0.0,0.0
87,648.75,60.10684037208557,154.54072781846475,3.0467698950408337,-311.9933330868806,-0.06409066004249807
88,647.8333333333334,55.33452844619751,154.46545900126048,3.0246356933254326,-313.08996881981153,-0.06427632289464412
89,648.6666666666666,57.3311140537262,152.5004052378196,2.972920576055344,-313.2164285516267,-0.06432869758710755
90,649.75,58.0095796585083,152.6043478901494,2.9831918088122986,-294.37923619632716,-0.0605220469153633
91,649.5,55.17045497894287,154.4296167073537,3.0174216205939572,-307.791161128072,-0.0631755256831018
92,649.75,58.02732586860657,151.78803964642182,2.966980755411582,-294.3991651763724,-0.06050126699062317
93,649.9166666666666,55.69449543952942,153.44484968226402,3.0051856439164686,-294.2929186845706,-0.0604421685530028
94,650.0833333333334,56.388487577438354,154.3202977109379,3.01735210972101,-307.73665498888147,-0.06317730547913808
95,649.0,59.27674984931946,154.62495720914578,3.0404475802669984,0.0,0.0
96,648.1666666666666,58.593143939971924,155.53176724498806,3.0680695643878764,-308.2823603304949,-0.06335436915957561
97,647.0833333333334,57.864036560058594,153.5989715460633,3.0085153614694886,-304.3472739203664,-0.06254567898075758
98,648.5833333333334,55.16597390174866,154.8023765639845,3.047645441325169,-311.8008859296332,-0.06402482257281995
99,647.5833333333334,55.83152532577515,152.97262746004185,3.0063033372939074,-321.49394744751714,-0.06604230637787943
100,647.5,60.73271059989929,153.8937744134469,3.024612867427541,-316.32682996591353,-0.0649808607160874
101,646.9166666666666,58.91091847419739,153.65631921631424,3.0191917308909875,-304.47568548933555,-0.06253351519600236
102,647.5833333333334,59.79456162452698,154.442161510221,3.029591614405893,-324.3622743316485,-0.06661784233552033
103,648.5833333333334,58.7075936794281,153.68768122348268,3.0105771679777846,-321.02237545405916,-0.06595898406699388
104,647.8333333333334,57.084146976470954,152.35076366075867,2.9844524066167115,-316.1776813214128,-0.06499027365291116
105,650.0833333333334,60.44967555999756,153.1276453811888,2.989844112246068,-311.5136622619302,-0.06388713335970678
106,647.5833333333334,55.35568904876709,153.02101455681603,3.0013087806448437,-305.7503437189466,-0.06283402049300177
107,647.0,60.09898161888122,152.44574573961168,2.982913857868747,-293.5755925043933,-0.06030722935587372
108,647.1666666666666,59.67916965484619,152.95918659982678,2.987908344661287,-306.3479742611255,-0.06295683811367149
109,649.8333333333334,61.52738332748413,151.7360683202569,2.9437523401179666,-302.57222455240554,-0.06209157080903047
110,650.4166666666666,59.20890641212464,152.3086489654182,2.9683550368678526,0.0,0.0
111,648.75,61.59290337562561,152.8866059546655,2.972799727586206,-301.39992970862085,-0.061876396983909024
112,649.5,57.74362015724182,152.512950040687,2.9760807978470574,-314.4025682688337,-0.0645060665303311
113,647.6666666666666,59.2058641910553,151.7342762055615,2.9457720328901833,-301.731527856822,-0.06199538275258312
114,649.5833333333334,58.67741775512695,151.00488552455798,2.9274598741660145,-305.5193759472466,-0.0626963628046884
115,648.9166666666666,57.156447649002075,152.3767493238411,2.962558941395843,-310.2773618034783,-0.06372506917302903
116,649.5,60.32760858535767,152.55416867867987,2.9597546070269645,-333.20682327592084,-0.06837817017769768
117,648.75,60.44786667823792,150.6751364206153,2.9200168164585847,-299.0634460382778,-0.06140933183537532
118,647.3333333333334,58.60067224502564,149.63839806936085,2.892565409285529,-308.68179552005375,-0.06343645612824779
119,649.9166666666666,61.24279546737671,151.77549484355438,2.9525371071654942,-301.42641373764354,-0.061919969954322834
120,647.3333333333334,60.49860858917236,150.347179431368,2.913816753055135,0.0,0.0
121,647.75,56.38895916938782,153.10882817688773,2.979840754164045,-304.4076811178733,-0.06249387828328337
122,648.5833333333334,61.08509469032288,152.9358891087874,2.99812945947922,-300.57497106537033,-0.06175775037299575
123,648.1666666666666,59.81391167640686,151.7244195747372,2.9414107204777618,-318.0541521181541,-0.06540286903519515
124,646.0,57.730315923690796,150.23965254964756,2.9089739929583835,-291.5878607681588,-0.059898903198060564
125,647.6666666666666,61.053009271621704,152.2244195747372,2.956624649763,0.0,0.0
126,648.0833333333334,57.713576078414924,151.7450288937336,2.967637820755284,-305.33301434255435,-0.06270959423753426
127,647.8333333333334,55.76472806930542,153.05416867867984,2.9907688740994733,-303.9898440085793,-0.06235689107868294
128,648.5833333333334,59.38266921043396,151.5792582844146,2.956189236137436,-298.3406950194874,-0.06127350483045541
129,647.25,58.712968587875366,151.8014805066368,2.9578742275923986,0.0,0.0
130,645.0833333333334,62.457586765289314,149.78803964642177,2.921304446569442,-293.31624420602463,-0.060253953205839074
131,647.0833333333334,56.7847752571106,150.82477799767625,2.9278133440102194,-288.24105265568426,-0.0592844616733205
132,646.75,58.14692211151123,149.757573696601,2.9126427534009505,-290.55417187265635,-0.059698823068143884
133,646.9166666666666,60.06225633621216,151.42334430591998,2.945756789503457,-299.4415028624958,-0.0615248618990129
134,647.8333333333334,55.741448402404785,151.12226903710277,2.9410409112358766,-300.7147745589923,-0.06178647515081
135,649.4166666666666,62.608580827713006,149.62585326649346,2.903537674496893,-282.00864572629393,-0.057907319450984374
136,646.8333333333334,59.047978639602654,150.61599663566912,2.9258344129064446,-301.57544875671834,-0.06196331390111327
137,650.5,58.65750026702881,151.46635505860814,2.9429993214113033,-310.1919124386522,-0.0637336988778821
138,648.6666666666666,59.34810209274292,151.23786043495227,2.9278507582845967,-309.2437699442534,-0.06353888842084518
139,649.0833333333334,61.33207607269287,151.07746616971926,2.9142934788157087,-304.40266292247435,-0.06249284806456053
140,650.0833333333334,56.809616565704346,150.7002260263501,2.916009470701409,-331.6984076708958,-0.06804069900941451
141,651.75,58.88886094093323,150.40811133100962,2.9127221856388323,-300.8066104797614,-0.06175459053166935
142,654.25,56.797725200653076,150.66976007652934,2.9193547625993808,-309.77031019426016,-0.06358175496598116
143,650.3333333333334,61.23463988304138,151.55327262133216,2.951322330667168,-310.07130832539895,-0.06361742066585943
144,651.3333333333334,61.03337264060974,150.2029141983931,2.903807174280149,-299.2313158865985,-0.06140597494081644
145,650.1666666666666,57.93320822715759,148.7029141983931,2.866472006832116,-280.60599381049354,-0.05765481689141023
146,652.0833333333334,58.15589356422424,150.344491259325,2.9059473938365543,-297.0611693966577,-0.060948126671452135
147,650.5833333333334,67.85154461860657,150.3256740550239,2.9160645657415376,0.0,0.0
148,651.4166666666666,54.92094254493714,151.33732280054366,2.942233804465701,-317.0870049720231,-0.06501681463441114
149,651.3333333333334,59.59452533721924,151.602555775454,2.954695682396926,-294.79551964648675,-0.060508111585896286
150,650.75,55.616389751434326,152.347179431368,2.981189972416417,-311.8648708024525,-0.06411695534589895
151,654.6666666666666,56.20683479309082,152.11958086505976,2.9664565078740197,-299.6266664126268,-0.061487105769059476
152,653.1666666666666,58.51522874832153,152.85434789014937,2.992407417369493,-326.87469741770394,-0.06702372307108959
153,652.9166666666666,58.317944288253784,151.76832638477302,2.9573998819161673,-310.3204693945546,-0.06372083560463135
154,652.5833333333334,55.52973747253418,153.0873228005436,3.010988189052868,-315.79310467151817,-0.06481796072896515
155,652.1666666666666,55.320630311965935,151.49861312312424,2.9469415135364354,-300.62074631313703,-0.061716433240225216
156,652.25,59.07839322090149,151.94753785430706,2.953879893060142,-311.36775905457495,-0.06390963855799979
157,651.0833333333334,58.5859534740448,151.09538731667269,2.9339999425271635,-301.0644358378207,-0.061769478013504464
158,653.4166666666666,56.22598290443421,151.2557815819057,2.9427962246226875,-309.1477237427847,-0.06342792854796568
159,653.1666666666666,56.26349425315857,150.14467047079452,2.9195239833564286,-302.89205691074295,-0.06215720437322859
160,654.0833333333334,55.77345561981201,151.28266330233575,2.936022341227136,-300.6352689111343,-0.061643483475729816
161,652.6666666666666,58.15264678001404,150.0586489654182,2.9100981583336765,-298.4531435480722,-0.06123371841363812
162,652.1666666666666,55.54474854469299,150.43857728083037,2.9283905848497147,-291.9914121837335,-0.05989567429409917
163,652.3333333333334,55.325548887252815,151.665279789791,2.9569740651759826,-292.87237365132864,-0.06010104117613967
164,653.9166666666666,56.23546624183655,152.06581742419954,2.9554894229846163,-304.81068696058634,-0.06253809744780188
165,652.3333333333334,57.7459180355072,152.22352351738948,2.965688137617922,-314.74130798975614,-0.06457556585756179
166,652.4166666666666,55.1173484325409,152.90363104427126,2.97318130794703,-307.48568465356726,-0.06311282525730035
167,653.0833333333334,59.035691738128655,152.0586489654182,2.966114200229612,-295.91392392957266,-0.060737669115265326
168,651.1666666666666,55.15219974517822,152.0093658112963,2.955271842201538,-300.79663653237094,-0.06180329495220279
169,651.5833333333334,59.09059929847717,152.0281830155974,2.9599826462620222,0.0,0.0
170,652.8333333333334,59.31155872344971,152.73158803351853,2.9805699588296557,-313.1836806730198,-0.06420329657093476
171,652.9166666666666,59.105416059494026,152.6437744134469,2.9702531241884653,-310.36198377117364,-0.06371627669291184
172,652.25,59.25108742713928,152.8176095388949,2.990728343550757,-306.18794736214267,-0.06285936098586384
173,651.1666666666666,59.1530442237854,152.8713729797551,2.99686570824884,-305.15567973681215,-0.06268604760411096
174,651.75,61.51756930351257,153.29520810520313,3.0041743489647863,-302.07885886493995,-0.062003049849125615
175,653.25,59.292974948883064,152.25846975394862,2.9694832332231815,-309.54756906670366,-0.06349693724445203
176,653.4166666666666,59.312716722488396,153.1912654528734,2.9951422214004797,-302.4719903252555,-0.062083741856579534
177,652.75,58.880284070968635,153.37226903710277,2.9909797958237982,0.0,0.0
178,651.5833333333334,58.51724982261658,152.86689269301675,2.9927230519742185,-305.9027534220233,-0.06277503661441071
179,652.3333333333334,60.91542720794678,152.38929412670853,2.9829624286238445,-315.78349526238355,-0.06476281691189162
180,652.0,60.91970252990723,152.53624753172645,2.981197020709581,-318.0632804293817,-0.06529732712571991
181,650.0,60.06650900840759,152.5989715460633,2.981979478322716,-310.7400198302329,-0.06375462040012984
182,652.0833333333334,61.67816376686096,152.8704769224074,2.980830657371845,-313.49732584025395,-0.06438638854800861
183,651.25,59.574464321136475,152.192161510221,2.9716436943034887,-311.0869880469832,-0.06393074148108985
184,652.3333333333334,61.80238938331604,152.42424036326764,2.9837806115493493,-309.20098495520983,-0.06349096200312318
185,653.1666666666666,60.13790702819824,152.7029141983931,2.9822772877101524,-320.79395378832794,-0.0658579252285625
186,653.8333333333334,59.159613609313965,154.32746616971926,3.0112257237575966,0.0,0.0
187,652.0833333333334,57.240050315856934,152.95201814104544,2.9869709939555977,-301.4891309769559,-0.06189470970580084
188,652.9166666666666,56.11707496643066,153.03803964642177,2.989641351006967,-309.71238703384887,-0.06351771678298787
189,650.9166666666666,62.473960161209106,152.18857728083037,2.973771362689684,-316.69474109794555,-0.06498968625034794
190,652.75,58.12907409667969,152.70470631308842,2.980481299329067,-311.4396850126368,-0.06388506359233576
191,653.0,56.88266611099243,153.2369643776046,2.9961356549737315,-311.2429447131248,-0.06392338153894532
192,651.6666666666666,61.00153708457947,151.99592495108126,2.9712156838953376,-312.7082044157494,-0.06421113027017443
193,651.6666666666666,61.00511741638184,152.58373857115296,2.9760926878789538,-305.1788080101605,-0.06266505297949908
194,652.5833333333334,59.26096796989441,153.37047692240745,2.997178570018679,-301.98245077168554,-0.0620214522020303
195,651.25,56.53788328170776,151.7745987862067,2.9733049289145335,-305.32988226809465,-0.06273472000577249
196,652.9166666666666,60.37026739120483,153.46545900126048,2.9980963013489914,-314.41193975695546,-0.06454771910428156
197,652.0833333333334,59.9882915019989,154.21814717330352,3.0264000078736046,-310.832050862983,-0.06377350243393168
198,652.5,58.14731383323669,153.54072781846475,3.0074634244727805,-315.8463354617354,-0.06488215601103851
199,651.9166666666666,63.202312707901,152.91886401918163,2.9829523962153663,-310.09658560814654,-0.06366179133815368
200,653.1666666666666,65.50242424011229,151.91169556040026,2.9718159176148142,-295.3033585947455,-0.06056262481434485
201,652.6666666666666,58.15479302406311,152.81850559624257,2.996570885142754,-311.89073502115133,-0.06404327207826514
202,652.25,62.21606254577637,153.22262746004182,2.992100254913112,-306.3110364766128,-0.06283303312340775
203,652.9166666666666,57.89534997940064,152.8659966356691,2.9907201590953694,-305.0428639419219,-0.06266287262570294
204,653.25,61.25216674804688,152.21277082921748,2.975348984077516,-302.3144094358481,-0.062013212191968835
205,653.25,58.12154173851013,152.93678516613502,3.0073567126706826,-321.2688219099944,-0.06599606037592326
206,653.0,59.169631481170654,152.71008265717447,2.9901130628333985,-308.67168716089907,-0.06329130349823643
207,653.3333333333334,57.108763694763184,153.03624753172645,2.9993874293233813,-307.18615554456903,-0.06305134555512501
208,652.5,64.87937903404236,152.81581742419954,2.9984122445172567,-297.1816575960152,-0.060972847270417574
209,652.0,58.204519748687744,153.58642674319597,3.0133076078159573,-308.859348807135,-0.06343383627174677
210,653.3333333333334,62.96970701217651,153.86330846362603,3.018588480472537,-307.91593623077114,-0.06316224332938894
