,tetris_env_now,tetris_tictoc,tetris_avg_completions,tetris_avg_slowdowns
0,689,1.3591179847717285,85.23965254964759,1.975667948996756
1,689,1.2873687744140625,85.23965254964759,1.975667948996756
2,689,1.2830970287322998,85.23965254964759,1.975667948996756
3,689,1.439110279083252,85.23965254964759,1.975667948996756
4,689,1.326183795928955,85.23965254964759,1.975667948996756
5,689,1.2210938930511475,85.23965254964759,1.975667948996756
6,689,1.2763588428497314,85.23965254964759,1.975667948996756
7,689,1.2820701599121094,85.23965254964759,1.975667948996756
8,689,1.6344878673553467,85.23965254964759,1.975667948996756
9,689,1.56787109375,85.23965254964759,1.975667948996756
10,689,1.4511208534240723,85.23965254964759,1.975667948996756
11,689,1.6179912090301514,85.23965254964759,1.975667948996756
12,689,1.9197959899902344,85.23965254964759,1.975667948996756
13,689,1.4558849334716797,85.23965254964759,1.975667948996756
14,689,1.3033363819122314,85.23965254964759,1.975667948996756
15,689,1.4934430122375488,85.23965254964759,1.975667948996756
16,689,1.255924940109253,85.23965254964759,1.975667948996756
17,689,1.1947741508483887,85.23965254964759,1.975667948996756
18,689,1.3242411613464355,85.23965254964759,1.975667948996756
19,689,1.2963390350341797,85.23965254964759,1.975667948996756
20,689,1.4130308628082275,85.23965254964759,1.975667948996756
21,689,1.5881640911102295,85.23965254964759,1.975667948996756
22,689,1.3890409469604492,85.23965254964759,1.975667948996756
23,689,1.322011947631836,85.23965254964759,1.975667948996756
24,689,1.471877098083496,85.23965254964759,1.975667948996756
25,689,1.3317339420318604,85.23965254964759,1.975667948996756
26,689,1.2655541896820068,85.23965254964759,1.975667948996756
27,689,1.340533971786499,85.23965254964759,1.975667948996756
28,689,1.7709028720855713,85.23965254964759,1.975667948996756
29,689,1.7040538787841797,85.23965254964759,1.975667948996756
30,689,1.3546252250671387,85.23965254964759,1.975667948996756
31,689,1.4549930095672607,85.23965254964759,1.975667948996756
32,689,1.5179431438446045,85.23965254964759,1.975667948996756
33,689,1.3076908588409424,85.23965254964759,1.975667948996756
34,689,1.5981941223144531,85.23965254964759,1.975667948996756
35,689,1.5255002975463867,85.23965254964759,1.975667948996756
36,689,1.248150110244751,85.23965254964759,1.975667948996756
37,689,1.5360403060913086,85.23965254964759,1.975667948996756
38,689,1.292665958404541,85.23965254964759,1.975667948996756
39,689,1.3200149536132812,85.23965254964759,1.975667948996756
40,689,1.3762719631195068,85.23965254964759,1.975667948996756
41,689,1.2539701461791992,85.23965254964759,1.975667948996756
42,689,1.312981128692627,85.23965254964759,1.975667948996756
43,689,1.3651199340820312,85.23965254964759,1.975667948996756
44,689,1.3056669235229492,85.23965254964759,1.975667948996756
45,689,1.4950730800628662,85.23965254964759,1.975667948996756
46,689,1.3992090225219727,85.23965254964759,1.975667948996756
47,689,1.3532209396362305,85.23965254964759,1.975667948996756
48,689,1.4747071266174316,85.23965254964759,1.975667948996756
49,689,1.4764840602874756,85.23965254964759,1.975667948996756
50,689,1.349186897277832,85.23965254964759,1.975667948996756
51,689,1.3057188987731934,85.23965254964759,1.975667948996756
52,689,1.365386962890625,85.23965254964759,1.975667948996756
53,689,1.3594281673431396,85.23965254964759,1.975667948996756
54,689,1.3329463005065918,85.23965254964759,1.975667948996756
55,689,1.8164598941802979,85.23965254964759,1.975667948996756
56,689,1.5219621658325195,85.23965254964759,1.975667948996756
57,689,1.5527229309082031,85.23965254964759,1.975667948996756
58,689,1.4892749786376953,85.23965254964759,1.975667948996756
59,689,1.313715934753418,85.23965254964759,1.975667948996756
60,689,1.366459846496582,85.23965254964759,1.975667948996756
61,689,1.3745594024658203,85.23965254964759,1.975667948996756
62,689,1.9834599494934082,85.23965254964759,1.975667948996756
63,689,1.283890962600708,85.23965254964759,1.975667948996756
64,689,1.2103288173675537,85.23965254964759,1.975667948996756
65,689,1.3127710819244385,85.23965254964759,1.975667948996756
66,689,1.34236478805542,85.23965254964759,1.975667948996756
67,689,1.3653991222381592,85.23965254964759,1.975667948996756
68,689,1.2882790565490723,85.23965254964759,1.975667948996756
69,689,1.2730469703674316,85.23965254964759,1.975667948996756
70,689,1.366774082183838,85.23965254964759,1.975667948996756
71,689,1.381532907485962,85.23965254964759,1.975667948996756
72,689,1.284168004989624,85.23965254964759,1.975667948996756
73,689,1.2811698913574219,85.23965254964759,1.975667948996756
74,689,1.4012439250946045,85.23965254964759,1.975667948996756
75,689,1.2737038135528564,85.23965254964759,1.975667948996756
76,689,1.381479024887085,85.23965254964759,1.975667948996756
77,689,1.3955509662628174,85.23965254964759,1.975667948996756
78,689,1.2904620170593262,85.23965254964759,1.975667948996756
79,689,1.2833590507507324,85.23965254964759,1.975667948996756
80,689,1.3732421398162842,85.23965254964759,1.975667948996756
81,689,1.3660228252410889,85.23965254964759,1.975667948996756
82,689,1.4059231281280518,85.23965254964759,1.975667948996756
83,689,1.4880619049072266,85.23965254964759,1.975667948996756
84,689,1.4345049858093262,85.23965254964759,1.975667948996756
85,689,1.4794349670410156,85.23965254964759,1.975667948996756
86,689,2.13427996635437,85.23965254964759,1.975667948996756
87,689,1.973695993423462,85.23965254964759,1.975667948996756
88,689,1.5827560424804688,85.23965254964759,1.975667948996756
89,689,1.5380351543426514,85.23965254964759,1.975667948996756
90,689,1.3146233558654785,85.23965254964759,1.975667948996756
91,689,1.3660938739776611,85.23965254964759,1.975667948996756
92,689,1.5396652221679688,85.23965254964759,1.975667948996756
93,689,1.3467609882354736,85.23965254964759,1.975667948996756
94,689,1.3382017612457275,85.23965254964759,1.975667948996756
95,689,1.4129149913787842,85.23965254964759,1.975667948996756
96,689,1.2938578128814697,85.23965254964759,1.975667948996756
97,689,1.225722074508667,85.23965254964759,1.975667948996756
98,689,1.227452039718628,85.23965254964759,1.975667948996756
99,689,1.1898548603057861,85.23965254964759,1.975667948996756
100,689,1.393535852432251,85.23965254964759,1.975667948996756
101,689,1.3367836475372314,85.23965254964759,1.975667948996756
102,689,1.3895771503448486,85.23965254964759,1.975667948996756
103,689,1.332590103149414,85.23965254964759,1.975667948996756
104,689,1.3631632328033447,85.23965254964759,1.975667948996756
105,689,1.3361270427703857,85.23965254964759,1.975667948996756
106,689,1.2131140232086182,85.23965254964759,1.975667948996756
107,689,1.3341460227966309,85.23965254964759,1.975667948996756
108,689,1.548063039779663,85.23965254964759,1.975667948996756
109,689,1.326185941696167,85.23965254964759,1.975667948996756
110,689,1.346289873123169,85.23965254964759,1.975667948996756
111,689,1.952183723449707,85.23965254964759,1.975667948996756
112,689,1.197303056716919,85.23965254964759,1.975667948996756
113,689,1.3792750835418701,85.23965254964759,1.975667948996756
114,689,1.4156112670898438,85.23965254964759,1.975667948996756
115,689,1.3119161128997803,85.23965254964759,1.975667948996756
116,689,1.3907761573791504,85.23965254964759,1.975667948996756
117,689,1.3728420734405518,85.23965254964759,1.975667948996756
118,689,1.3016068935394287,85.23965254964759,1.975667948996756
119,689,1.3170950412750244,85.23965254964759,1.975667948996756
120,689,1.2792980670928955,85.23965254964759,1.975667948996756
121,689,1.2766571044921875,85.23965254964759,1.975667948996756
122,689,1.3001127243041992,85.23965254964759,1.975667948996756
123,689,1.4674057960510254,85.23965254964759,1.975667948996756
124,689,1.3449342250823975,85.23965254964759,1.975667948996756
125,689,1.400871992111206,85.23965254964759,1.975667948996756
126,689,1.375593900680542,85.23965254964759,1.975667948996756
127,689,1.2538397312164307,85.23965254964759,1.975667948996756
128,689,1.3929340839385986,85.23965254964759,1.975667948996756
129,689,1.485368013381958,85.23965254964759,1.975667948996756
130,689,1.234571933746338,85.23965254964759,1.975667948996756
131,689,1.3437190055847168,85.23965254964759,1.975667948996756
132,689,1.298630952835083,85.23965254964759,1.975667948996756
133,689,1.385195016860962,85.23965254964759,1.975667948996756
134,689,1.3105652332305908,85.23965254964759,1.975667948996756
135,689,1.403865098953247,85.23965254964759,1.975667948996756
136,689,1.261963129043579,85.23965254964759,1.975667948996756
137,689,1.3988239765167236,85.23965254964759,1.975667948996756
138,689,1.333418846130371,85.23965254964759,1.975667948996756
139,689,1.4247279167175293,85.23965254964759,1.975667948996756
140,689,1.288679838180542,85.23965254964759,1.975667948996756
141,689,1.308506727218628,85.23965254964759,1.975667948996756
142,689,1.4551117420196533,85.23965254964759,1.975667948996756
143,689,1.4449050426483154,85.23965254964759,1.975667948996756
144,689,1.3658161163330078,85.23965254964759,1.975667948996756
145,689,1.4794929027557373,85.23965254964759,1.975667948996756
146,689,1.438338041305542,85.23965254964759,1.975667948996756
147,689,1.4154188632965088,85.23965254964759,1.975667948996756
148,689,1.524271011352539,85.23965254964759,1.975667948996756
149,689,1.2571289539337158,85.23965254964759,1.975667948996756
150,689,1.2642109394073486,85.23965254964759,1.975667948996756
151,689,1.3535420894622803,85.23965254964759,1.975667948996756
152,689,1.246845006942749,85.23965254964759,1.975667948996756
153,689,1.2642920017242432,85.23965254964759,1.975667948996756
154,689,1.2638309001922607,85.23965254964759,1.975667948996756
155,689,1.2621800899505615,85.23965254964759,1.975667948996756
156,689,1.262794017791748,85.23965254964759,1.975667948996756
157,689,1.3350210189819336,85.23965254964759,1.975667948996756
158,689,1.277566909790039,85.23965254964759,1.975667948996756
159,689,1.3282508850097656,85.23965254964759,1.975667948996756
160,689,1.3456320762634277,85.23965254964759,1.975667948996756
161,689,1.2983100414276123,85.23965254964759,1.975667948996756
162,689,1.2291803359985352,85.23965254964759,1.975667948996756
163,689,1.3591587543487549,85.23965254964759,1.975667948996756
164,689,1.5721168518066406,85.23965254964759,1.975667948996756
165,689,1.3297629356384277,85.23965254964759,1.975667948996756
166,689,1.4853317737579346,85.23965254964759,1.975667948996756
167,689,1.3669581413269043,85.23965254964759,1.975667948996756
168,689,1.2818450927734375,85.23965254964759,1.975667948996756
169,689,1.4271419048309326,85.23965254964759,1.975667948996756
170,689,1.3388609886169434,85.23965254964759,1.975667948996756
171,689,1.4762468338012695,85.23965254964759,1.975667948996756
172,689,1.254464864730835,85.23965254964759,1.975667948996756
173,689,1.297192096710205,85.23965254964759,1.975667948996756
174,689,1.2082347869873047,85.23965254964759,1.975667948996756
175,689,1.2513399124145508,85.23965254964759,1.975667948996756
176,689,1.3469009399414062,85.23965254964759,1.975667948996756
177,689,1.782749891281128,85.23965254964759,1.975667948996756
178,689,1.227484941482544,85.23965254964759,1.975667948996756
179,689,1.3446478843688965,85.23965254964759,1.975667948996756
